# Time-averaged data for fix myat1
# TimeStep v_xave v_xdes
1872200 3.9618 4
1872300 4.05074 4
1872400 4.14807 4
1872500 4.314 4
1872600 4.63817 4
1872700 4.98003 4
1872800 5.06974 4
1872900 4.85389 4
1873000 4.57374 4
1873100 4.59628 4
1873200 4.71614 4
1873300 4.8284 4
1873400 4.65383 4
1873500 4.43537 4
1873600 4.10126 4
1873700 3.94643 4
1873800 3.85314 4
1873900 3.57833 4
1874000 3.32914 4
1874100 3.15702 4
1874200 3.39389 4
1874300 3.81481 4
1874400 4.1373 4
1874500 4.05344 4
1874600 4.13302 4
1874700 4.23032 4
1874800 4.18529 4
1874900 4.0636 4
1875000 4.00607 4
1875100 3.99912 4
1875200 4.15235 4
1875300 4.44399 4
1875400 4.52893 4
1875500 4.38083 4
1875600 4.12381 4
1875700 4.14254 4
1875800 4.29365 4
1875900 4.42006 4
1876000 4.3216 4
1876100 4.16625 4
1876200 3.85558 4
1876300 3.48963 4
1876400 3.33456 4
1876500 3.319 4
1876600 3.6522 4
1876700 3.95389 4
1876800 4.48901 4
1876900 4.68058 4
1877000 4.86483 4
1877100 4.877 4
1877200 4.74917 4
1877300 4.522 4
1877400 4.39271 4
1877500 4.36504 4
1877600 4.47548 4
1877700 4.75802 4
1877800 4.99406 4
1877900 5.31873 4
1878000 5.73984 4
1878100 5.77942 4
1878200 5.35156 4
1878300 4.66048 4
1878400 3.86017 4
1878500 3.40012 4
1878600 3.08884 4
1878700 2.64261 4
1878800 2.34486 4
1878900 2.55743 4
1879000 2.92122 4
1879100 3.59357 4
1879200 4.31416 4
1879300 4.83048 4
1879400 4.97275 4
1879500 4.94352 4
1879600 4.94354 4
1879700 4.7247 4
1879800 4.55972 4
1879900 4.62019 4
1880000 4.69162 4
1880100 4.63605 4
1880200 4.69356 4
1880300 4.66207 4
1880400 4.29815 4
1880500 3.72339 4
1880600 3.38448 4
1880700 3.28592 4
1880800 3.23065 4
1880900 3.32528 4
1881000 3.72743 4
1881100 4.3245 4
1881200 4.83742 4
1881300 5.16396 4
1881400 5.28621 4
1881500 5.2229 4
1881600 5.22628 4
1881700 5.15301 4
1881800 4.89536 4
1881900 4.44884 4
1882000 4.22551 4
1882100 4.12451 4
1882200 3.72395 4
1882300 3.29556 4
1882400 3.13241 4
1882500 2.99636 4
1882600 3.17496 4
1882700 3.44915 4
1882800 3.94662 4
1882900 4.56883 4
1883000 4.89337 4
1883100 5.34787 4
1883200 5.76185 4
1883300 5.82122 4
1883400 5.53166 4
1883500 4.98847 4
1883600 4.35736 4
1883700 4.22 4
1883800 4.14601 4
1883900 4.29374 4
1884000 4.42868 4
1884100 4.5818 4
1884200 4.47657 4
1884300 4.40392 4
1884400 4.5506 4
1884500 4.66338 4
1884600 4.48163 4
1884700 4.32186 4
1884800 4.23344 4
1884900 3.79339 4
1885000 3.16345 4
1885100 2.44697 4
1885200 2.28241 4
1885300 2.74537 4
1885400 3.30592 4
1885500 3.79545 4
1885600 4.05274 4
1885700 3.98593 4
1885800 3.77878 4
1885900 3.42408 4
1886000 2.93496 4
1886100 2.6318 4
1886200 2.4988 4
1886300 2.4521 4
1886400 2.53419 4
1886500 2.76347 4
1886600 2.76802 4
1886700 2.92124 4
1886800 3.12038 4
1886900 3.64851 4
1887000 4.08639 4
1887100 4.46433 4
1887200 4.5996 4
1887300 4.78099 4
1887400 5.20007 4
1887500 5.55159 4
1887600 5.66629 4
1887700 5.67097 4
1887800 5.30929 4
1887900 4.94257 4
1888000 4.80464 4
1888100 5.04091 4
1888200 5.13111 4
1888300 4.96379 4
1888400 4.54324 4
1888500 4.20382 4
1888600 4.12816 4
1888700 4.26748 4
1888800 4.37838 4
1888900 4.3006 4
1889000 4.22671 4
1889100 3.99818 4
1889200 3.64505 4
1889300 3.4171 4
1889400 3.56677 4
1889500 3.61031 4
1889600 3.64121 4
1889700 3.70968 4
1889800 3.75607 4
1889900 3.87354 4
1890000 3.84472 4
1890100 3.75722 4
1890200 3.58994 4
1890300 3.68568 4
1890400 3.73712 4
1890500 3.8007 4
1890600 3.82608 4
1890700 4.03146 4
1890800 3.95549 4
1890900 3.94736 4
1891000 4.24056 4
1891100 4.29217 4
1891200 4.49265 4
1891300 4.62074 4
1891400 4.85109 4
1891500 4.99361 4
1891600 4.6914 4
1891700 4.41454 4
1891800 4.26127 4
1891900 4.10393 4
1892000 3.9568 4
1892100 3.67949 4
1892200 3.25228 4
1892300 2.94379 4
1892400 3.00666 4
1892500 3.40208 4
1892600 3.45294 4
1892700 3.45717 4
1892800 3.92441 4
1892900 4.71491 4
1893000 5.36152 4
1893100 5.49654 4
1893200 5.09527 4
1893300 4.68011 4
1893400 4.45137 4
1893500 4.06562 4
1893600 3.93314 4
1893700 4.00286 4
1893800 4.21004 4
1893900 4.45915 4
1894000 4.53865 4
1894100 4.5004 4
1894200 4.34047 4
1894300 4.18066 4
1894400 4.08566 4
1894500 4.01048 4
1894600 4.11581 4
1894700 4.06252 4
1894800 4.08366 4
1894900 4.45823 4
1895000 4.84507 4
1895100 5.08356 4
1895200 5.12112 4
1895300 4.6258 4
1895400 4.01564 4
1895500 3.63229 4
1895600 3.66298 4
1895700 4.20051 4
1895800 4.81941 4
1895900 5.26117 4
1896000 5.51927 4
1896100 5.51921 4
1896200 5.12549 4
1896300 4.48859 4
1896400 4.09753 4
1896500 4.00114 4
1896600 4.02421 4
1896700 4.31931 4
1896800 4.69052 4
1896900 4.80424 4
1897000 4.84755 4
1897100 4.80634 4
1897200 4.4592 4
1897300 4.23885 4
1897400 3.89257 4
1897500 3.66563 4
1897600 3.62435 4
1897700 3.4239 4
1897800 3.279 4
1897900 3.11244 4
1898000 3.25336 4
1898100 3.67102 4
1898200 4.02181 4
1898300 4.00491 4
1898400 4.08903 4
1898500 4.02988 4
1898600 3.9274 4
1898700 4.04941 4
1898800 4.30444 4
1898900 4.57897 4
1899000 4.95026 4
1899100 5.16342 4
1899200 5.0892 4
1899300 4.91878 4
1899400 4.72788 4
1899500 4.42807 4
1899600 4.37594 4
1899700 4.58003 4
1899800 4.81716 4
1899900 4.49626 4
1900000 3.85759 4
1900100 3.52205 4
1900200 3.35915 4
1900300 3.2698 4
1900400 3.4965 4
1900500 3.78306 4
1900600 4.04414 4
1900700 4.11832 4
1900800 4.00268 4
1900900 3.86703 4
1901000 3.84489 4
1901100 4.00718 4
1901200 4.03352 4
1901300 4.06883 4
1901400 4.20859 4
1901500 4.23483 4
1901600 4.37251 4
1901700 4.57004 4
1901800 4.70234 4
1901900 4.87966 4
1902000 4.80439 4
1902100 4.45888 4
1902200 4.12604 4
1902300 3.91442 4
1902400 3.89153 4
1902500 3.8104 4
1902600 3.66583 4
1902700 3.62608 4
1902800 3.81212 4
1902900 4.00608 4
1903000 4.17062 4
1903100 4.12216 4
1903200 4.19282 4
1903300 4.39993 4
1903400 4.64505 4
1903500 4.7714 4
1903600 4.54421 4
1903700 4.02944 4
1903800 3.41856 4
1903900 2.89269 4
1904000 2.79479 4
1904100 3.01713 4
1904200 3.27847 4
1904300 3.45091 4
1904400 3.92215 4
1904500 4.30144 4
1904600 4.63488 4
1904700 4.73856 4
1904800 5.09329 4
1904900 5.55738 4
1905000 5.81418 4
1905100 5.58389 4
1905200 5.1437 4
1905300 4.88687 4
1905400 4.69618 4
1905500 4.29545 4
1905600 3.97696 4
1905700 3.91771 4
1905800 3.9604 4
1905900 4.11379 4
1906000 4.32375 4
1906100 4.41344 4
1906200 4.37598 4
1906300 3.87511 4
1906400 3.18075 4
1906500 2.67296 4
1906600 2.29165 4
1906700 2.60435 4
1906800 3.307 4
1906900 3.80797 4
1907000 4.13687 4
1907100 4.41009 4
1907200 4.62254 4
1907300 4.61149 4
1907400 4.46185 4
1907500 4.43219 4
1907600 4.41511 4
1907700 4.42196 4
1907800 4.69545 4
1907900 4.87235 4
1908000 4.89887 4
1908100 4.77313 4
1908200 4.52508 4
1908300 4.24917 4
1908400 4.28281 4
1908500 4.33841 4
1908600 4.10722 4
1908700 3.668 4
1908800 3.1897 4
1908900 2.9403 4
1909000 3.13413 4
1909100 3.76522 4
1909200 4.54542 4
1909300 5.02232 4
1909400 5.00228 4
1909500 4.81735 4
1909600 4.67915 4
1909700 4.59961 4
1909800 4.47504 4
1909900 4.48937 4
1910000 4.59999 4
1910100 4.62469 4
1910200 4.25824 4
1910300 3.91276 4
1910400 3.74415 4
1910500 3.73733 4
1910600 3.87947 4
1910700 3.81607 4
1910800 3.91789 4
1910900 4.09464 4
1911000 3.9281 4
1911100 3.88538 4
1911200 3.86538 4
1911300 3.71267 4
1911400 3.65981 4
1911500 3.65375 4
1911600 3.56134 4
1911700 3.56714 4
1911800 3.60765 4
1911900 3.43723 4
1912000 3.36959 4
1912100 3.56435 4
1912200 3.77933 4
1912300 4.09028 4
1912400 4.2751 4
1912500 4.72841 4
1912600 5.19919 4
1912700 5.4934 4
1912800 5.72516 4
1912900 5.5518 4
1913000 5.10882 4
1913100 4.56896 4
1913200 3.88392 4
1913300 3.24806 4
1913400 2.90912 4
1913500 2.78207 4
1913600 2.93089 4
1913700 2.94031 4
1913800 3.16882 4
1913900 3.57577 4
1914000 3.96357 4
1914100 4.57293 4
1914200 5.09312 4
1914300 5.08419 4
1914400 4.76544 4
1914500 4.35907 4
1914600 4.16519 4
1914700 3.93944 4
1914800 3.85332 4
1914900 3.67948 4
1915000 3.54075 4
1915100 3.60663 4
1915200 3.89049 4
1915300 4.189 4
1915400 4.21356 4
1915500 4.11705 4
1915600 4.17564 4
1915700 4.28727 4
1915800 4.12085 4
1915900 3.69474 4
1916000 3.49908 4
1916100 3.65173 4
1916200 3.77128 4
1916300 3.86286 4
1916400 4.36097 4
1916500 4.89016 4
1916600 5.28323 4
1916700 5.38085 4
1916800 5.26873 4
1916900 5.13452 4
1917000 5.17793 4
1917100 5.28354 4
1917200 5.2557 4
1917300 5.13303 4
1917400 4.648 4
1917500 4.19421 4
1917600 3.76518 4
1917700 3.76654 4
1917800 4.19292 4
1917900 4.35262 4
1918000 4.30133 4
1918100 4.0743 4
1918200 4.19927 4
1918300 4.61665 4
1918400 5.01166 4
1918500 5.2417 4
1918600 5.24724 4
1918700 4.77761 4
1918800 4.18296 4
1918900 3.59118 4
1919000 2.84683 4
1919100 2.47394 4
1919200 2.48551 4
1919300 2.81163 4
1919400 3.29579 4
1919500 3.48079 4
1919600 3.49572 4
1919700 3.44668 4
1919800 3.5334 4
1919900 3.70001 4
1920000 3.96741 4
1920100 4.2314 4
1920200 4.41712 4
1920300 4.47804 4
1920400 4.54118 4
1920500 4.66444 4
1920600 4.5508 4
1920700 4.55906 4
1920800 4.49709 4
1920900 4.24566 4
1921000 3.94804 4
1921100 3.59266 4
1921200 3.66736 4
1921300 3.87533 4
1921400 4.16166 4
1921500 3.90193 4
1921600 3.54199 4
1921700 3.35616 4
1921800 3.28151 4
1921900 3.30556 4
1922000 3.53289 4
1922100 3.9211 4
1922200 4.39118 4
1922300 4.48218 4
1922400 4.46649 4
1922500 4.72512 4
1922600 5.01729 4
1922700 5.08211 4
1922800 5.03677 4
1922900 4.70075 4
1923000 4.21036 4
1923100 3.64567 4
1923200 3.26697 4
1923300 3.26864 4
1923400 3.25882 4
1923500 3.62825 4
1923600 4.18271 4
1923700 4.45525 4
1923800 4.54016 4
1923900 4.33673 4
1924000 4.08671 4
1924100 3.99746 4
1924200 3.82624 4
1924300 3.6613 4
1924400 3.68031 4
1924500 3.96037 4
1924600 4.16087 4
1924700 4.41857 4
1924800 4.67006 4
1924900 4.67712 4
1925000 4.74537 4
1925100 4.73347 4
1925200 4.55367 4
1925300 3.99393 4
1925400 3.42518 4
1925500 3.16412 4
1925600 3.44768 4
1925700 3.70496 4
1925800 4.03431 4
1925900 4.39171 4
1926000 4.38789 4
1926100 4.44026 4
1926200 4.43414 4
1926300 4.57872 4
1926400 4.5895 4
1926500 4.59584 4
1926600 4.51177 4
1926700 4.4739 4
1926800 4.14009 4
1926900 3.84421 4
1927000 3.80826 4
1927100 3.98068 4
1927200 4.18694 4
1927300 4.30416 4
1927400 4.393 4
1927500 4.45911 4
1927600 4.61361 4
1927700 4.71601 4
1927800 4.69269 4
1927900 4.50393 4
1928000 4.19629 4
1928100 3.57426 4
1928200 3.30722 4
1928300 3.16302 4
1928400 3.11859 4
1928500 3.22786 4
1928600 3.38086 4
1928700 3.42287 4
1928800 3.56765 4
1928900 3.69142 4
1929000 3.75482 4
1929100 3.80173 4
1929200 3.78759 4
1929300 3.59657 4
1929400 3.296 4
1929500 3.44369 4
1929600 3.49965 4
1929700 3.43804 4
1929800 3.41907 4
1929900 3.51067 4
1930000 3.61675 4
1930100 3.87233 4
1930200 4.17855 4
1930300 4.17744 4
1930400 4.07848 4
1930500 4.173 4
1930600 4.30686 4
1930700 4.19957 4
1930800 4.08506 4
1930900 4.09496 4
1931000 4.22467 4
1931100 4.26471 4
1931200 4.42944 4
1931300 4.67372 4
1931400 4.99388 4
1931500 5.21981 4
1931600 5.50129 4
1931700 5.46489 4
1931800 5.08213 4
1931900 4.45828 4
1932000 4.31017 4
1932100 4.2903 4
1932200 4.06392 4
1932300 3.95072 4
1932400 3.97857 4
1932500 4.01182 4
1932600 3.81957 4
1932700 3.45879 4
1932800 3.44711 4
1932900 3.98186 4
1933000 4.57113 4
1933100 4.85764 4
1933200 5.10397 4
1933300 5.26721 4
1933400 5.25973 4
1933500 5.08312 4
1933600 4.81623 4
1933700 4.48296 4
1933800 3.75974 4
1933900 3.09373 4
1934000 2.739 4
1934100 2.70787 4
1934200 2.98673 4
1934300 3.32938 4
1934400 3.54887 4
1934500 3.39961 4
1934600 3.36439 4
1934700 3.21936 4
1934800 3.36177 4
1934900 3.64004 4
1935000 3.83477 4
1935100 3.79665 4
1935200 3.82462 4
1935300 3.94463 4
1935400 3.97593 4
1935500 4.01291 4
1935600 4.14678 4
1935700 4.31314 4
1935800 4.51762 4
1935900 4.80707 4
1936000 5.02911 4
1936100 5.09754 4
1936200 4.92161 4
1936300 4.58549 4
1936400 4.01847 4
1936500 3.42488 4
1936600 3.09187 4
1936700 2.65372 4
1936800 2.55286 4
1936900 2.87117 4
1937000 3.36292 4
1937100 3.77314 4
1937200 3.89265 4
1937300 3.86227 4
1937400 3.98146 4
1937500 4.10982 4
1937600 4.15683 4
1937700 4.1585 4
1937800 4.19496 4
1937900 4.37936 4
1938000 4.51858 4
1938100 4.41709 4
1938200 4.35269 4
1938300 4.39559 4
1938400 4.59432 4
1938500 4.71651 4
1938600 4.70721 4
1938700 4.67574 4
1938800 4.45064 4
1938900 4.25388 4
1939000 4.2381 4
1939100 4.00236 4
1939200 3.90992 4
1939300 4.05329 4
1939400 4.10474 4
1939500 3.95593 4
1939600 3.70543 4
1939700 3.60834 4
1939800 3.77148 4
1939900 3.81117 4
1940000 3.82006 4
1940100 4.1417 4
1940200 4.54812 4
1940300 4.91057 4
1940400 5.00243 4
1940500 4.53663 4
1940600 4.0366 4
1940700 3.76036 4
1940800 3.85635 4
1940900 4.30677 4
1941000 4.75601 4
1941100 5.08077 4
1941200 4.91771 4
1941300 4.36553 4
1941400 3.90233 4
1941500 3.55697 4
1941600 3.59843 4
1941700 3.77395 4
1941800 4.00098 4
1941900 4.03995 4
1942000 4.13916 4
1942100 4.21608 4
1942200 4.23999 4
1942300 4.17156 4
1942400 4.35132 4
1942500 4.56187 4
1942600 4.75781 4
1942700 4.61583 4
1942800 4.25613 4
1942900 3.98206 4
1943000 3.8716 4
1943100 3.82169 4
1943200 3.84786 4
1943300 4.13358 4
1943400 4.19332 4
1943500 4.02741 4
1943600 3.90523 4
1943700 3.91181 4
1943800 3.7354 4
1943900 3.57912 4
1944000 3.71883 4
1944100 3.99256 4
1944200 4.53023 4
1944300 4.91418 4
1944400 4.83535 4
1944500 4.98385 4
1944600 5.22174 4
1944700 5.14429 4
1944800 5.00959 4
1944900 5.03059 4
1945000 4.91522 4
1945100 4.57283 4
1945200 4.26768 4
1945300 4.11623 4
1945400 3.89241 4
1945500 3.5816 4
1945600 3.59375 4
1945700 3.93917 4
1945800 4.0907 4
1945900 4.18486 4
1946000 4.29101 4
1946100 4.0093 4
1946200 3.39278 4
1946300 2.82671 4
1946400 2.50012 4
1946500 2.62214 4
1946600 2.97788 4
1946700 3.59165 4
1946800 4.30363 4
1946900 4.79802 4
1947000 5.006 4
1947100 4.89426 4
1947200 4.84122 4
1947300 4.66311 4
1947400 4.27389 4
1947500 4.12956 4
1947600 4.24732 4
1947700 4.17393 4
1947800 3.82071 4
1947900 3.46484 4
1948000 3.10642 4
1948100 2.98011 4
1948200 3.16996 4
1948300 3.39157 4
1948400 3.80752 4
1948500 4.27829 4
1948600 4.40035 4
1948700 4.45659 4
1948800 4.53055 4
1948900 4.46545 4
1949000 4.39247 4
1949100 4.33475 4
1949200 4.39461 4
1949300 4.53235 4
1949400 4.36773 4
1949500 4.0301 4
1949600 3.57034 4
1949700 3.31833 4
1949800 3.20255 4
1949900 3.31495 4
1950000 3.31555 4
1950100 3.17707 4
1950200 3.19794 4
1950300 3.38321 4
1950400 3.55896 4
1950500 3.76581 4
1950600 4.18998 4
1950700 4.44355 4
1950800 4.77123 4
1950900 5.01423 4
1951000 5.09196 4
1951100 5.21568 4
1951200 5.44958 4
1951300 5.67757 4
1951400 5.50435 4
1951500 4.83315 4
1951600 3.90912 4
1951700 3.30253 4
1951800 3.24847 4
1951900 3.66721 4
1952000 4.03774 4
1952100 4.19395 4
1952200 4.2827 4
1952300 4.53192 4
1952400 4.83606 4
1952500 5.02283 4
1952600 5.2596 4
1952700 5.57678 4
1952800 5.85126 4
1952900 5.94465 4
1953000 5.5785 4
1953100 4.8477 4
1953200 4.06845 4
1953300 3.35782 4
1953400 3.13145 4
1953500 3.52863 4
1953600 3.95986 4
1953700 3.98835 4
1953800 3.69396 4
1953900 3.60243 4
1954000 3.61835 4
1954100 3.63236 4
1954200 3.80887 4
1954300 3.74853 4
1954400 3.69375 4
1954500 3.69877 4
1954600 3.87052 4
1954700 4.22696 4
1954800 4.72432 4
1954900 4.91008 4
1955000 5.03321 4
1955100 5.1922 4
1955200 5.04888 4
1955300 4.76863 4
1955400 4.65104 4
1955500 4.5163 4
1955600 4.46408 4
1955700 4.51007 4
1955800 4.2907 4
1955900 4.08543 4
1956000 4.15349 4
1956100 4.29844 4
1956200 4.2733 4
1956300 4.03556 4
1956400 3.61464 4
1956500 3.36515 4
1956600 3.42782 4
1956700 3.51217 4
1956800 3.55991 4
