# Time-averaged data for fix myat1
# TimeStep v_xave v_xdes
1445000 -3.95531 -4
1445100 -4.42089 -4
1445200 -4.76028 -4
1445300 -4.67091 -4
1445400 -4.43163 -4
1445500 -4.17109 -4
1445600 -3.82145 -4
1445700 -3.63918 -4
1445800 -3.32433 -4
1445900 -3.19047 -4
1446000 -3.36296 -4
1446100 -3.77739 -4
1446200 -4.21167 -4
1446300 -4.3699 -4
1446400 -4.3518 -4
1446500 -4.22958 -4
1446600 -3.90416 -4
1446700 -3.57315 -4
1446800 -3.45516 -4
1446900 -3.42886 -4
1447000 -3.43195 -4
1447100 -3.30878 -4
1447200 -3.30695 -4
1447300 -3.3778 -4
1447400 -3.38944 -4
1447500 -3.2882 -4
1447600 -3.01818 -4
1447700 -2.65179 -4
1447800 -2.79146 -4
1447900 -3.32345 -4
1448000 -4.10564 -4
1448100 -4.51878 -4
1448200 -4.45956 -4
1448300 -4.3222 -4
1448400 -4.03483 -4
1448500 -3.84245 -4
1448600 -3.75929 -4
1448700 -3.68564 -4
1448800 -3.572 -4
1448900 -3.36437 -4
1449000 -3.40523 -4
1449100 -3.77227 -4
1449200 -4.2514 -4
1449300 -4.3482 -4
1449400 -4.44802 -4
1449500 -4.48138 -4
1449600 -4.29617 -4
1449700 -4.02438 -4
1449800 -3.75255 -4
1449900 -3.32968 -4
1450000 -3.06841 -4
1450100 -3.24917 -4
1450200 -3.7105 -4
1450300 -4.37344 -4
1450400 -4.8532 -4
1450500 -5.16542 -4
1450600 -5.12108 -4
1450700 -4.74992 -4
1450800 -4.29639 -4
1450900 -3.96489 -4
1451000 -4.04095 -4
1451100 -3.97636 -4
1451200 -3.99218 -4
1451300 -4.31823 -4
1451400 -4.63548 -4
1451500 -5.04109 -4
1451600 -5.06316 -4
1451700 -5.02395 -4
1451800 -4.88084 -4
1451900 -4.70198 -4
1452000 -4.47655 -4
1452100 -4.14901 -4
1452200 -3.8811 -4
1452300 -3.59501 -4
1452400 -3.41332 -4
1452500 -3.35876 -4
1452600 -3.52175 -4
1452700 -3.81127 -4
1452800 -4.28137 -4
1452900 -4.53751 -4
1453000 -4.91982 -4
1453100 -5.2185 -4
1453200 -5.11215 -4
1453300 -4.79068 -4
1453400 -4.33265 -4
1453500 -4.13644 -4
1453600 -3.84607 -4
1453700 -3.65798 -4
1453800 -3.81652 -4
1453900 -4.07498 -4
1454000 -4.36472 -4
1454100 -4.44652 -4
1454200 -4.34556 -4
1454300 -4.10786 -4
1454400 -4.06434 -4
1454500 -4.08843 -4
1454600 -3.99015 -4
1454700 -3.97698 -4
1454800 -4.11478 -4
1454900 -4.54352 -4
1455000 -4.97572 -4
1455100 -5.13846 -4
1455200 -5.18569 -4
1455300 -5.06065 -4
1455400 -4.73771 -4
1455500 -4.62363 -4
1455600 -4.56584 -4
1455700 -4.46952 -4
1455800 -4.48386 -4
1455900 -4.58996 -4
1456000 -4.39117 -4
1456100 -4.13841 -4
1456200 -4.04051 -4
1456300 -3.78181 -4
1456400 -3.73818 -4
1456500 -3.62542 -4
1456600 -3.27886 -4
1456700 -2.87911 -4
1456800 -2.59855 -4
1456900 -2.50688 -4
1457000 -2.61732 -4
1457100 -3.07156 -4
1457200 -3.51909 -4
1457300 -4.30037 -4
1457400 -4.78702 -4
1457500 -5.03462 -4
1457600 -4.86627 -4
1457700 -4.48085 -4
1457800 -4.1982 -4
1457900 -3.88711 -4
1458000 -3.87781 -4
1458100 -3.97423 -4
1458200 -4.24166 -4
1458300 -4.61855 -4
1458400 -4.98483 -4
1458500 -4.97666 -4
1458600 -4.72923 -4
1458700 -4.85125 -4
1458800 -4.99363 -4
1458900 -4.77143 -4
1459000 -4.47607 -4
1459100 -4.11216 -4
1459200 -3.67791 -4
1459300 -3.33995 -4
1459400 -3.25465 -4
1459500 -3.31188 -4
1459600 -3.65681 -4
1459700 -4.03079 -4
1459800 -4.00927 -4
1459900 -3.82158 -4
1460000 -3.9499 -4
1460100 -4.1048 -4
1460200 -4.51599 -4
1460300 -4.75021 -4
1460400 -4.65566 -4
1460500 -4.36875 -4
1460600 -3.92977 -4
1460700 -3.84692 -4
1460800 -3.95132 -4
1460900 -4.17027 -4
1461000 -4.39212 -4
1461100 -4.41612 -4
1461200 -4.26228 -4
1461300 -3.97714 -4
1461400 -3.7543 -4
1461500 -3.70627 -4
1461600 -3.72636 -4
1461700 -3.5952 -4
1461800 -3.57549 -4
1461900 -3.75007 -4
1462000 -3.94813 -4
1462100 -4.07079 -4
1462200 -4.17996 -4
1462300 -4.05625 -4
1462400 -3.81903 -4
1462500 -3.67285 -4
1462600 -3.76481 -4
1462700 -3.85133 -4
1462800 -4.02067 -4
1462900 -4.54237 -4
1463000 -5.2264 -4
1463100 -5.65878 -4
1463200 -6.03388 -4
1463300 -6.1553 -4
1463400 -5.87085 -4
1463500 -5.56615 -4
1463600 -5.24973 -4
1463700 -4.88109 -4
1463800 -4.70121 -4
1463900 -4.591 -4
1464000 -4.42579 -4
1464100 -4.29707 -4
1464200 -4.16174 -4
1464300 -3.8964 -4
1464400 -3.96077 -4
1464500 -4.33178 -4
1464600 -4.82732 -4
1464700 -5.1145 -4
1464800 -4.83022 -4
1464900 -4.31324 -4
1465000 -4.20196 -4
1465100 -4.21811 -4
1465200 -4.19109 -4
1465300 -4.15178 -4
1465400 -4.05463 -4
1465500 -3.7984 -4
1465600 -3.79472 -4
1465700 -3.80448 -4
1465800 -3.96817 -4
1465900 -4.3974 -4
1466000 -4.73163 -4
1466100 -4.80046 -4
1466200 -4.8185 -4
1466300 -4.6744 -4
1466400 -4.3392 -4
1466500 -4.08747 -4
1466600 -4.17458 -4
1466700 -4.24701 -4
1466800 -4.096 -4
1466900 -3.84661 -4
1467000 -3.58926 -4
1467100 -3.36409 -4
1467200 -3.17848 -4
1467300 -2.92562 -4
1467400 -3.00734 -4
1467500 -3.28909 -4
1467600 -3.56654 -4
1467700 -3.71657 -4
1467800 -3.95545 -4
1467900 -4.04968 -4
1468000 -4.13273 -4
1468100 -4.28365 -4
1468200 -4.31629 -4
1468300 -4.32523 -4
1468400 -4.52442 -4
1468500 -4.86423 -4
1468600 -5.0216 -4
1468700 -5.00662 -4
1468800 -4.80106 -4
1468900 -4.44884 -4
1469000 -4.08563 -4
1469100 -4.00805 -4
1469200 -3.95454 -4
1469300 -4.10686 -4
1469400 -4.17546 -4
1469500 -4.1576 -4
1469600 -4.2683 -4
1469700 -4.47968 -4
1469800 -4.5724 -4
1469900 -4.57225 -4
1470000 -4.47407 -4
1470100 -4.56693 -4
1470200 -4.79647 -4
1470300 -4.71726 -4
1470400 -4.42774 -4
1470500 -3.79959 -4
1470600 -3.45725 -4
1470700 -3.51019 -4
1470800 -3.65108 -4
1470900 -3.65761 -4
1471000 -3.49326 -4
1471100 -3.26807 -4
1471200 -3.29545 -4
1471300 -3.83132 -4
1471400 -4.29664 -4
1471500 -4.68192 -4
1471600 -5.15546 -4
1471700 -5.50103 -4
1471800 -5.54764 -4
1471900 -5.29799 -4
1472000 -4.74438 -4
1472100 -4.1022 -4
1472200 -3.88138 -4
1472300 -3.98273 -4
1472400 -4.08595 -4
1472500 -4.14812 -4
1472600 -4.14274 -4
1472700 -4.03879 -4
1472800 -3.94526 -4
1472900 -3.76448 -4
1473000 -3.71399 -4
1473100 -4.13868 -4
1473200 -4.52982 -4
1473300 -4.86792 -4
1473400 -5.05446 -4
1473500 -5.30652 -4
1473600 -5.33333 -4
1473700 -4.98446 -4
1473800 -4.498 -4
1473900 -4.18027 -4
1474000 -4.08577 -4
1474100 -4.07627 -4
1474200 -4.2888 -4
1474300 -4.29392 -4
1474400 -4.14415 -4
1474500 -3.90767 -4
1474600 -3.73732 -4
1474700 -4.01466 -4
1474800 -4.3016 -4
1474900 -4.58832 -4
1475000 -4.87883 -4
1475100 -5.12885 -4
1475200 -5.00352 -4
1475300 -4.7388 -4
1475400 -4.79919 -4
1475500 -4.86773 -4
1475600 -4.42991 -4
1475700 -3.8944 -4
1475800 -3.20157 -4
1475900 -2.62924 -4
1476000 -2.72873 -4
1476100 -3.2548 -4
1476200 -3.81247 -4
1476300 -4.33962 -4
1476400 -4.8255 -4
1476500 -5.16455 -4
1476600 -5.20819 -4
1476700 -5.1273 -4
1476800 -5.00959 -4
1476900 -4.87365 -4
1477000 -4.87906 -4
1477100 -4.74119 -4
1477200 -4.18233 -4
1477300 -3.88967 -4
1477400 -3.72283 -4
1477500 -3.73836 -4
1477600 -3.84097 -4
1477700 -3.78246 -4
1477800 -3.9068 -4
1477900 -4.00465 -4
1478000 -4.3274 -4
1478100 -4.88116 -4
1478200 -4.85575 -4
1478300 -4.6698 -4
1478400 -4.64413 -4
1478500 -4.49851 -4
