0.000000000000000000e+00 -9.400207256116792642e-01
5.408133833285209136e-01 -5.555919552643335813e+00
1.081626766657054706e+00 -5.731851903300769102e+00
1.622440149985575619e+00 -4.655157258619048832e+00
2.163253533314275945e+00 -9.808821261815120707e+00
2.704066916642809737e+00 -1.065188948050734652e+01
3.244880299971330651e+00 -9.651078252559331716e+00
3.785693683299864443e+00 -1.454127948452338082e+01
4.326507066628385800e+00 -1.448609601590929152e+01
4.867320449956906714e+00 -1.800089916036441906e+01
5.408133833285440062e+00 -1.814821892591890062e+01
5.948947216613960975e+00 -1.999425364488881129e+01
6.489760599942495212e+00 -2.084570826553915879e+01
7.030573983271195537e+00 -2.343605464210848766e+01
7.571387366599728885e+00 -2.324496238962998618e+01
8.112200749928250687e+00 -2.606278273512662125e+01
8.653014133256771601e+00 -2.981921708042308339e+01
9.193827516585304949e+00 -2.910841837142583088e+01
9.734640899913825862e+00 -3.175844100424910010e+01
1.027545428324236099e+01 -3.373053011535176893e+01
1.081626766657088012e+01 -3.351075501103136389e+01
1.135708104989940104e+01 -3.509924079387452878e+01
1.189789443322811557e+01 -3.876609276325558540e+01
1.243870781655663471e+01 -3.821669838878240455e+01
1.297952119988516984e+01 -3.950059707934283182e+01
1.352033458321368897e+01 -4.189127833770277221e+01
1.406114796654221166e+01 -4.466938994874690394e+01
1.460196134987074501e+01 -4.439146311320401139e+01
1.514277473319926592e+01 -4.962683965766561300e+01
1.568358811652778684e+01 -4.897152612882380396e+01
1.622440149985633440e+01 -4.818848300123972450e+01
1.676521488318485353e+01 -5.518131935852660774e+01
1.730602826651355386e+01 -5.435367969844911329e+01
1.784684164984207655e+01 -5.258689502174919284e+01
1.838765503317059569e+01 -5.879370895610946235e+01
1.892846841649914325e+01 -5.699595479211229332e+01
1.946928179982766594e+01 -5.894907458153589630e+01
2.001009518315618507e+01 -6.170616385574908946e+01
2.055090856648470421e+01 -6.299907289240923092e+01
2.109172194981322690e+01 -6.561854364302172371e+01
2.163253533314177446e+01 -6.706256199124688067e+01
2.217334871647047478e+01 -6.864955997424441136e+01
2.271416209979899392e+01 -6.978244632507504264e+01
2.325497548312751661e+01 -7.047421922655533422e+01
2.379578886645603575e+01 -7.383835053400781590e+01
2.433660224978458331e+01 -7.450791897640060313e+01
2.487741563311310600e+01 -7.625959642989923282e+01
2.541822901644162513e+01 -7.744860665472441497e+01
2.595904239977014427e+01 -7.781808659652453741e+01
2.649985578309884815e+01 -8.423191582895464080e+01
2.704066916642721452e+01 -8.415742551093693180e+01
2.758148254975591129e+01 -8.489948327288649921e+01
2.812229593308443398e+01 -8.666978107402150044e+01
2.866310931641295667e+01 -8.867676130333998685e+01
2.920392269974147936e+01 -9.001731854761324314e+01
2.974473608307002692e+01 -9.312580534952913069e+01
3.028554946639854251e+01 -9.207066591174498171e+01
3.082636284972724638e+01 -9.600633905094532849e+01
3.136717623305558789e+01 -9.714673924322325149e+01
3.190798961638428466e+01 -9.670466193450783976e+01
3.244880299971283222e+01 -1.004116694296442773e+02
3.298961638304135136e+01 -1.005839957407921474e+02
3.353042976636987760e+01 -1.021461461535623130e+02
3.407124314969839673e+01 -1.038020369140074308e+02
3.461205653302691587e+01 -1.059376528104358641e+02
3.515286991635546343e+01 -1.095893946147728144e+02
3.569368329968398257e+01 -1.116289920769457069e+02
3.623449668301268645e+01 -1.129774184221260924e+02
3.677531006634120558e+01 -1.130919925149042200e+02
3.731612344966975314e+01 -1.160149374834548155e+02
3.785693683299827939e+01 -1.171612307622879996e+02
3.839775021632679852e+01 -1.181098468005246787e+02
3.893856359965531055e+01 -1.206088057576559720e+02
3.947937698298383680e+01 -1.235561175883174627e+02
4.002019036631238436e+01 -1.226103833336320861e+02
4.056100374964091060e+01 -1.269536081802526581e+02
4.110181713296960737e+01 -1.260858532226129682e+02
4.164263051629812651e+01 -1.274884584912676786e+02
4.218344389962665275e+01 -1.329384412757550535e+02
4.272425728295519320e+01 -1.324778108878241198e+02
4.326507066628371234e+01 -1.339625957696379714e+02
4.380588404961223858e+01 -1.380402181027378674e+02
4.434669743294075772e+01 -1.372984878901510228e+02
4.488751081626945449e+01 -1.389862013901091871e+02
4.542832419959782442e+01 -1.438057682593385493e+02
4.596913758292634355e+01 -1.422000819237441931e+02
4.650995096625504743e+01 -1.449340390813949568e+02
4.705076434958356657e+01 -1.477182880209311975e+02
4.759157773291208571e+01 -1.501691251705966863e+02
4.813239111624063327e+01 -1.503477022725388110e+02
4.867320449956915240e+01 -1.552250452016073723e+02
4.921401788289767865e+01 -1.537601572991124499e+02
4.975483126622619778e+01 -1.559699642247832401e+02
5.029564464955489456e+01 -1.563691830013213746e+02
5.083645803288344212e+01 -1.597789794064068474e+02
5.137727141621196125e+01 -1.608435908275388897e+02
5.191808479954048750e+01 -1.618433263248327592e+02
5.245889818286900663e+01 -1.638380562556035898e+02
5.299971156619752577e+01 -1.663449716426810596e+02
5.354052494952607333e+01 -1.691568682195585041e+02
5.408133833285459247e+01 -1.715546611521527609e+02
5.462215171618311871e+01 -1.742771179638093884e+02
5.516296509951181548e+01 -1.731870215214848088e+02
5.570377848284033462e+01 -1.752682383152000227e+02
5.624459186616888928e+01 -1.780128664219743939e+02
5.678540524949740131e+01 -1.785515099058704891e+02
5.732621863282592045e+01 -1.820855603805487988e+02
5.786703201615444669e+01 -1.830767561794803271e+02
5.840784539948296583e+01 -1.851803777538285374e+02
5.894865878281151339e+01 -1.866109361764996208e+02
5.948947216614003253e+01 -1.892132644543118829e+02
6.003028554946872930e+01 -1.885095285409878443e+02
6.057109893279725554e+01 -1.939141599677501233e+02
6.111191231612577468e+01 -1.924763224920376103e+02
6.165272569945432934e+01 -1.975393118031624056e+02
6.219353908278284848e+01 -1.974979806562832039e+02
6.273435246611136051e+01 -1.994426586723555488e+02
6.327516584943988676e+01 -2.014547171880909957e+02
6.381597923276840589e+01 -2.029118134739742914e+02
6.435679261609712398e+01 -2.016105768127310114e+02
6.489760599942565023e+01 -2.061859572082155410e+02
6.543841938275417647e+01 -2.093792306487699477e+02
6.597923276608270271e+01 -2.092029723682358338e+02
6.652004614941124316e+01 -2.147314398720391466e+02
6.706085953273975520e+01 -2.136266092162258019e+02
6.760167291606828144e+01 -2.173546379431110438e+02
6.814248629939680768e+01 -2.186180975452038240e+02
6.868329968272533392e+01 -2.165317097365118002e+02
6.922411306605405912e+01 -2.215652652275240939e+02
6.976492644938257115e+01 -2.232636281305769330e+02
7.030573983271109739e+01 -2.231510563096901194e+02
7.084655321603960942e+01 -2.271234297662180097e+02
7.138736659936813567e+01 -2.311832085229638949e+02
7.192817998269669033e+01 -2.288263257197372411e+02
7.246899336602520236e+01 -2.323639111952782059e+02
7.300980674935372861e+01 -2.366242555978713256e+02
7.355062013268224064e+01 -2.361191842306794229e+02
7.409143351601076688e+01 -2.371157298931139508e+02
7.463224689933949207e+01 -2.404929989175511480e+02
7.517306028266801832e+01 -2.420804992764538781e+02
7.571387366599654456e+01 -2.433438790107056207e+02
7.625468704932504238e+01 -2.464212355350827863e+02
7.679550043265356862e+01 -2.484718178980687924e+02
7.733631381598212329e+01 -2.495976302585174551e+02
7.787712719931064953e+01 -2.517883617360788833e+02
7.841794058263917577e+01 -2.533087139732413391e+02
7.895875396596767359e+01 -2.549975764202134769e+02
7.949956734929638458e+01 -2.557503791355087515e+02
8.004038073262492503e+01 -2.597708315400569177e+02
8.058119411595399129e+01 -2.596691792729046142e+02
8.112200749928251753e+01 -2.625036360198381544e+02
8.166282088261102956e+01 -2.646695778604565703e+02
8.220363426593957001e+01 -2.664326085900828502e+02
8.274444764926809626e+01 -2.696599672728617065e+02
8.328526103259662250e+01 -2.695081576574145288e+02
8.382607441592514874e+01 -2.696731270735525641e+02
8.436688779925366077e+01 -2.744394274121320336e+02
8.490770118258220123e+01 -2.782175645197682456e+02
8.544851456591072747e+01 -2.760437247934689822e+02
8.598932794923925371e+01 -2.802135207336168037e+02
8.653014133256777995e+01 -2.830376039452942223e+02
8.707095471589629199e+01 -2.854967481167341248e+02
8.761176809922483244e+01 -2.844999728420860379e+02
8.815258148255335868e+01 -2.863384707116368304e+02
8.869339486588188493e+01 -2.894770344722582536e+02
8.923420824921041117e+01 -2.926442527203408872e+02
8.977502163253892320e+01 -2.941023955580802749e+02
9.031583501586746365e+01 -2.967889862186463574e+02
9.085664839919598990e+01 -2.979590644726292794e+02
9.139746178252451614e+01 -2.965582816783684734e+02
9.193827516585304238e+01 -3.034461736468531967e+02
9.247908854918155441e+01 -3.012702400994096479e+02
9.301990193251009487e+01 -3.038102274339664746e+02
9.356071531583862111e+01 -3.094615595021913919e+02
9.410152869916714735e+01 -3.096258843027857779e+02
9.464234208249567359e+01 -3.089328458325024371e+02
9.518315546582418563e+01 -3.138334591718038951e+02
9.572396884915272608e+01 -3.147853443982170347e+02
9.626478223248125232e+01 -3.163011256191158509e+02
9.680559561580977856e+01 -3.183579797154620223e+02
9.734640899913830481e+01 -3.210267178279603968e+02
9.788722238246681684e+01 -3.217824274543210095e+02
9.842803576579535729e+01 -3.219933377710627269e+02
9.896884914912388354e+01 -3.260034656021069281e+02
9.950966253245240978e+01 -3.290258443130413184e+02
1.000504759157809360e+02 -3.284974950354316547e+02
1.005912892991094481e+02 -3.299031842255571405e+02
1.011321026824379885e+02 -3.338244630587844881e+02
1.016729160657665147e+02 -3.369759131969076407e+02
1.022137294490950410e+02 -3.387471821712749147e+02
1.027545428324235672e+02 -3.385678200795885004e+02
1.032953562157520793e+02 -3.412217551147697350e+02
1.038361695990806197e+02 -3.423811415157562692e+02
1.043769829824091460e+02 -3.452920228813652557e+02
1.049177963657376722e+02 -3.489635246828392496e+02
1.054586097490661984e+02 -3.484538787868989402e+02
1.059994231323947105e+02 -3.497094827133336139e+02
1.065402365157232509e+02 -3.526396916887617294e+02
1.070810498990517772e+02 -3.554436546563305797e+02
1.076218632823803034e+02 -3.595752906757530241e+02
1.081626766657088297e+02 -3.576449857964795456e+02
