LAMMPS data file via write_data, version 4 Jul 2026, timestep = 1000, units = lj

1150 atoms
2 atom types

-20 20 xlo xhi
-20 20 ylo yhi
-20 20 zlo zhi

Masses

1 1
2 10

Pair Coeffs # lj/cut/omp

1 1 1
2 0.5 3

Atoms # atomic

785 1 -9.149339398736066 -19.46927911954823 -19.11278141252917 0 0 0
618 1 -8.485758848667933 -19.538816885876365 -18.21289444386518 0 0 0
348 1 -7.465415674163305 -19.87215861067421 -18.532955792963254 0 0 0
377 1 -8.065420949345182 -19.20057037409822 -19.199083879549473 0 0 0
551 1 17.783684541712944 -18.839720356625865 -16.708941098675268 0 0 0
484 1 -17.209083693390777 -16.925086251956937 -17.867185572886683 0 0 0
765 1 -3.8460819954393295 -14.383400536587853 -17.98590110546763 0 0 0
836 1 -2.9841652370814504 -14.109514625664032 -17.328371975165297 0 0 0
176 1 13.860093048477017 -17.40524589066348 -17.555573074588516 0 0 0
723 1 -8.644882094791637 -14.679658741955555 -18.49928382767863 0 0 0
908 1 -1.5547521151096817 -12.662255743704742 -17.64215564500555 0 0 0
629 1 2.100787465179241 -15.27941144379645 19.71715551997593 0 0 -1
471 1 -11.214322866143634 -10.630273394237609 -19.9378979599478 0 0 0
142 1 -3.8425275230037563 -12.70751628688875 -16.546555455256087 0 0 0
887 1 -3.9516218433921155 -12.50234934497007 -17.653860218951234 0 0 0
211 1 7.365857483024369 -12.8834060271507 -17.86467881312633 0 0 0
192 1 -11.608230851171044 -9.58670321457597 -19.950278112237285 0 0 0
109 1 15.430030087800693 -9.398717448871338 -18.430534027769358 0 0 0
497 1 15.620218839040918 -10.495907195252459 -18.54914740966774 0 0 0
607 1 16.475975677735075 -9.784280502292168 -18.334837072229863 0 0 0
63 1 -15.350593619638731 -7.100410755739996 -18.752434559190053 0 0 0
647 1 -10.78803925816176 -8.829148737741406 -19.913677742591148 0 0 0
1096 2 1.842830867280901 -4.981298228011494 -18.235117333427034 0 0 0
653 1 9.792935431210587 -4.728460951090335 -17.74743880919664 0 0 0
977 1 16.826236928858556 -5.234263262161255 -18.99034547000354 0 0 0
175 1 -19.000950465831714 -3.9836744248241134 -17.644860556196527 0 0 0
422 1 -18.597022521927816 -4.826973459093796 -18.265872255925153 0 0 0
430 1 -11.673740335378866 -3.2654803230172385 -16.260870733669595 0 0 0
783 1 -18.590538659190578 -0.35608412743415263 -18.288285027001333 0 0 0
586 1 -13.933713830620714 -0.8636649707968044 -19.586850598472317 0 0 0
32 1 16.639188177851757 -0.44493642426775337 19.849730579269437 0 0 -1
128 1 15.621153126521973 0.0173990773899486 19.782627905350783 0 0 -1
490 1 -18.8569389037585 3.7582950504397745 19.808020229057743 0 0 -1
1098 2 7.17870775514688 3.6607146239575328 -17.593180180042257 0 0 0
1040 2 -3.2384412336843256 4.45849893400478 19.94585906099806 0 0 -1
598 1 8.240075303904836 4.228064264847844 -16.063349395965513 0 0 0
921 1 12.56818155015086 5.389186554555586 19.803957648665417 0 0 -1
76 1 14.003007590341495 8.156794541824079 -16.947732954088004 0 0 0
561 1 7.195142822885238 10.517202924489503 19.86679862815363 0 0 -1
244 1 8.011943437923405 11.265951112973301 -19.951971030235878 0 0 0
492 1 15.08530508306621 8.004434721457837 -17.09014863804714 0 0 0
402 1 -8.087293574424182 12.70214119454798 -19.076017836130188 0 0 0
915 1 6.9367787853469505 11.58935932884543 -19.915185102125864 0 0 0
575 1 10.449178456855323 12.096916365272156 19.360290341706687 0 0 -1
562 1 14.165109530444568 12.874887597336517 -17.802954196600634 0 0 0
91 1 17.43754514097878 12.172278395175942 -19.788732358839532 0 0 0
133 1 -17.328621290338827 16.116769802292712 -19.519775908863892 0 0 0
567 1 -8.750949446567768 13.601589410075084 -18.97459090280725 0 0 0
104 1 14.633726783033183 15.307163192624627 -17.655091780334093 0 0 0
25 1 -17.657205130259428 16.97044594946047 19.833749617777507 0 0 -1
77 1 -16.820302455922256 17.110753970323074 -19.42902714831725 0 0 0
564 1 -2.186542635330019 16.542622956894636 19.9955573164804 0 0 -1
732 1 -17.875467932357576 16.981374803239998 -19.063612595714883 0 0 0
901 1 -17.57334628773547 17.924952181334266 -19.58613005906875 0 0 0
760 1 -8.371029737035768 19.727150436727218 -19.056437190266674 0 0 0
734 1 -2.2763174380818176 17.633774389806927 19.74903748968146 0 0 -1
960 1 4.822829607327287 18.056320711834356 19.9990773341402 0 0 -1
20 1 8.56928458275612 -18.6239237504984 -17.230828036748107 0 0 0
322 1 9.14849120315812 -19.35847585696274 -17.852006165800955 0 0 0
193 1 16.6889054842903 -18.654098099752318 -16.813756236206736 0 0 0
489 1 18.851833144097565 -18.914448827005806 -16.397431260235265 0 0 0
498 1 -3.909621477372704 -14.580362655695128 -16.884974619121756 0 0 0
810 1 3.861420886027474 -15.439204275256415 -17.044732431976538 0 0 0
202 1 7.487113930689049 -15.798188653039695 -17.523274986380684 0 0 0
979 1 17.392362282358352 -17.79519108898723 -16.6508344227425 0 0 0
144 1 -19.353459634524782 -15.16476490284592 -15.710580882644898 0 0 0
437 1 -6.660291354001567 -14.773340046969665 -16.089644629627273 0 0 0
270 1 -4.024764502622442 -13.555628260333014 -17.28229693835528 0 0 0
347 1 -3.393278377369274 -13.721994848403055 -16.38805804378395 0 0 0
382 1 3.7863939586384054 -14.455253497340882 -16.50976476201258 0 0 0
60 1 13.982749694775036 -14.906306640892245 -16.63306467333207 0 0 0
500 1 -16.012939348547835 -10.09896374887765 -18.93275753890689 0 0 0
659 1 -2.077599783022164 -13.324105075434975 -16.89263917837431 0 0 0
945 1 15.724839388761437 -10.023700732284976 -17.539877786094593 0 0 0
929 1 -16.443876236567 -10.97863347249435 -18.40213876354722 0 0 0
982 1 -15.32687840514983 -10.788864085177282 -18.3902696027793 0 0 0
1101 2 -2.654063879706608 -11.195448735956095 -17.05980460816841 0 0 0
280 1 14.715783457004061 -10.141879464812193 -18.004486830891445 0 0 0
1148 2 4.255714856381182 -6.790106812312268 -16.73662183686156 0 0 0
593 1 -18.969048797585305 -5.024345687422509 -17.22541224930139 0 0 0
526 1 -18.01574723984991 -4.452727908248274 -17.381590059165042 0 0 0
1074 2 -1.2693674830512272 -5.194515724768022 -16.965038006249515 0 0 0
649 1 -11.539129804828317 -4.305993466855529 -15.862119129091486 0 0 0
1076 2 4.099396584811031 -3.4610873476973385 -16.251535345488282 0 0 0
246 1 11.686378862523094 -3.024492126880153 -16.109211270754503 0 0 0
930 1 -18.74992915879446 0.7540128039348369 -18.23775864791833 0 0 0
1091 2 6.803194933573774 0.3239159264714497 -17.32770736738461 0 0 0
946 1 17.500851140755582 1.8545488039044062 -15.089311367402024 0 0 0
70 1 14.383709872031648 7.121002437476159 -17.08011186418287 0 0 0
99 1 14.079646851306228 7.443974707937564 -16.062359706155874 0 0 0
686 1 13.287629337892366 7.3190394481232355 -16.83586390832199 0 0 0
110 1 -8.470096038402525 10.077563370782107 -15.735085033667993 0 0 0
592 1 -8.191857137287112 13.213269777755052 -18.081900886037825 0 0 0
902 1 -7.413001209119815 10.374063224657068 -15.503892377444787 0 0 0
889 1 -6.415278844040021 14.412145024288554 -16.617372653766356 0 0 0
302 1 17.71809847480718 11.05573641722082 -16.24054861931059 0 0 0
119 1 -11.650865923569738 13.370629431611912 -17.054872433105775 0 0 0
877 1 -12.65933381849946 13.449432184184074 -16.56821642750623 0 0 0
506 1 -6.716676121176733 15.49157393941904 -16.568931067339612 0 0 0
568 1 -5.632938985640151 15.207178408646783 -16.55656193332877 0 0 0
730 1 -2.645281101962886 15.741070973896523 -16.397983372443573 0 0 0
389 1 2.797963415111245 15.140215352183153 -16.292124340832686 0 0 0
65 1 -11.864757578934297 17.326738034814117 -16.06356171250784 0 0 0
998 1 -6.2921825347023645 14.983060015955694 -15.665219438776274 0 0 0
457 1 2.03551476033293 15.85252010353922 -15.87832477345727 0 0 0
748 1 7.178643569309722 17.195861703644848 -15.795246937603483 0 0 0
881 1 14.747294396178509 16.013325317125066 -16.789727389527727 0 0 0
505 1 -2.4660239919244584 17.268709763255757 -17.200126082420905 0 0 0
518 1 11.378883932487907 19.06571763746889 -15.824755784671504 0 0 0
993 1 12.319208984039214 19.089724967352804 -15.212185563932339 0 0 0
909 1 18.931289453094468 -18.65903837172403 -15.30781499608943 -1 0 0
555 1 -14.276584184827474 19.785974151758676 -13.876877997143039 0 -1 0
670 1 -4.148464170013312 -18.901681541437203 -14.200707610463972 0 0 0
507 1 1.0287090926258633 -17.975100256994033 -14.313419131513077 0 0 0
899 1 11.636959163797108 19.98092425069712 -15.228387223749722 0 -1 0
926 1 18.20308299559681 -18.118982436908897 -15.95718555945313 0 0 0
436 1 1.5439783397737021 -17.14166152923971 -13.765880511945628 0 0 0
530 1 17.17128739773638 -18.51256145124647 -15.8167698649926 0 0 0
333 1 -7.119891401721024 -14.742291900714479 -15.06574385888636 0 0 0
709 1 -3.0426489344674508 -13.027671224686713 -17.2540835119566 0 0 0
74 1 7.3003476357956805 -13.225308565954338 -14.100379975567908 0 0 0
814 1 10.980703830272576 -15.086048833100161 -12.964079556933404 0 0 0
336 1 -10.19337150805522 -11.825661935681635 -13.6303273045386 0 0 0
454 1 -2.781152392017662 -12.844756071834773 -16.1751221929412 0 0 0
223 1 -18.76025857413793 -10.933638075426785 -13.277110493171303 0 0 0
306 1 -18.14789926856707 -10.136812960415428 -12.777022816032446 0 0 0
459 1 -3.3048357099866026 -9.900023263635028 -15.771027442419108 0 0 0
882 1 7.720566702873774 -9.95967415772733 -14.63404201969225 0 0 0
1139 2 -2.6737857653499257 -8.061903453489482 -15.886863779342757 0 0 0
1085 2 6.552747949115262 -8.427427440166143 -14.896606903178055 0 0 0
816 1 10.813453088883902 -6.540175765669159 -14.795897060228935 0 0 0
888 1 13.219337270133297 -5.513664257331954 -13.768086628507277 0 0 0
282 1 17.034220278866485 -4.538687403396323 -15.301765858681309 0 0 0
360 1 -12.397678620738423 -3.675800455947081 -15.507611494812005 0 0 0
247 1 -9.261341292390052 -2.8872915992165815 -13.286807993094854 0 0 0
1103 2 -10.829752022896761 -3.0945945625210314 -14.516485356453735 0 0 0
1069 2 -7.971410252734374 -4.3397673265773165 -13.5496113260336 0 0 0
388 1 12.635364433707418 -4.697818025427148 -14.271578719833164 0 0 0
301 1 -16.98451721993919 -0.6242424765298523 -13.525288417349005 0 0 0
1052 2 2.17865014534736 -1.0387367810251678 -14.91475832592984 0 0 0
795 1 11.506018126474562 -2.368879285457976 -15.219628696509425 0 0 0
911 1 10.923928997709204 -1.4662205674918736 -15.536594213450343 0 0 0
906 1 15.213865567433228 -1.2400807899639714 -14.605968105577595 0 0 0
478 1 -16.272811393027407 0.16859067584458562 -13.179993111236039 0 0 0
1009 2 2.296585151488167 2.217505112818231 -14.059207894547605 0 0 0
